year,cpt_hcpcs,work_rvu,pe_rvu_facility,pe_rvu_nonfacility,mp_rvu,status_indicator,global_days
2026,0001F,0.00,0.00,0.00,0.00,I,XXX
2026,0005F,0.00,0.00,0.00,0.00,I,XXX
2026,00100,0.00,0.00,0.00,0.00,J,XXX
2026,00102,0.00,0.00,0.00,0.00,J,XXX
2026,00103,0.00,0.00,0.00,0.00,J,XXX
2026,00104,0.00,0.00,0.00,0.00,J,XXX
2026,00120,0.00,0.00,0.00,0.00,J,XXX
2026,00124,0.00,0.00,0.00,0.00,J,XXX
2026,00126,0.00,0.00,0.00,0.00,J,XXX
2026,0012F,0.00,0.00,0.00,0.00,I,XXX
2026,00140,0.00,0.00,0.00,0.00,J,XXX
2026,00142,0.00,0.00,0.00,0.00,J,XXX
2026,00144,0.00,0.00,0.00,0.00,J,XXX
2026,00145,0.00,0.00,0.00,0.00,J,XXX
2026,00147,0.00,0.00,0.00,0.00,J,XXX
2026,00148,0.00,0.00,0.00,0.00,J,XXX
2026,0014F,0.00,0.00,0.00,0.00,I,XXX
2026,0015F,0.00,0.00,0.00,0.00,I,XXX
2026,00160,0.00,0.00,0.00,0.00,J,XXX
2026,00162,0.00,0.00,0.00,0.00,J,XXX
2026,00164,0.00,0.00,0.00,0.00,J,XXX
2026,00170,0.00,0.00,0.00,0.00,J,XXX
2026,00172,0.00,0.00,0.00,0.00,J,XXX
2026,00174,0.00,0.00,0.00,0.00,J,XXX
2026,00176,0.00,0.00,0.00,0.00,J,XXX
2026,00190,0.00,0.00,0.00,0.00,J,XXX
2026,00192,0.00,0.00,0.00,0.00,J,XXX
2026,00210,0.00,0.00,0.00,0.00,J,XXX
2026,00211,0.00,0.00,0.00,0.00,J,XXX
2026,00212,0.00,0.00,0.00,0.00,J,XXX
2026,00214,0.00,0.00,0.00,0.00,J,XXX
2026,00215,0.00,0.00,0.00,0.00,J,XXX
2026,00216,0.00,0.00,0.00,0.00,J,XXX
2026,00218,0.00,0.00,0.00,0.00,J,XXX
2026,00220,0.00,0.00,0.00,0.00,J,XXX
2026,00222,0.00,0.00,0.00,0.00,J,XXX
2026,00300,0.00,0.00,0.00,0.00,J,XXX
2026,00320,0.00,0.00,0.00,0.00,J,XXX
2026,00322,0.00,0.00,0.00,0.00,J,XXX
2026,00326,0.00,0.00,0.00,0.00,J,XXX
2026,00350,0.00,0.00,0.00,0.00,J,XXX
2026,00352,0.00,0.00,0.00,0.00,J,XXX
2026,00400,0.00,0.00,0.00,0.00,J,XXX
2026,00402,0.00,0.00,0.00,0.00,J,XXX
2026,00404,0.00,0.00,0.00,0.00,J,XXX
2026,00406,0.00,0.00,0.00,0.00,J,XXX
2026,00410,0.00,0.00,0.00,0.00,J,XXX
2026,00450,0.00,0.00,0.00,0.00,J,XXX
2026,00454,0.00,0.00,0.00,0.00,J,XXX
2026,00470,0.00,0.00,0.00,0.00,J,XXX
2026,00472,0.00,0.00,0.00,0.00,J,XXX
2026,00474,0.00,0.00,0.00,0.00,J,XXX
2026,00500,0.00,0.00,0.00,0.00,J,XXX
2026,00520,0.00,0.00,0.00,0.00,J,XXX
2026,00522,0.00,0.00,0.00,0.00,J,XXX
2026,00524,0.00,0.00,0.00,0.00,J,XXX
2026,00528,0.00,0.00,0.00,0.00,J,XXX
2026,00529,0.00,0.00,0.00,0.00,J,XXX
2026,00530,0.00,0.00,0.00,0.00,J,XXX
2026,00532,0.00,0.00,0.00,0.00,J,XXX
2026,00534,0.00,0.00,0.00,0.00,J,XXX
2026,00537,0.00,0.00,0.00,0.00,J,XXX
2026,00539,0.00,0.00,0.00,0.00,J,XXX
2026,00540,0.00,0.00,0.00,0.00,J,XXX
2026,00541,0.00,0.00,0.00,0.00,J,XXX
2026,00542,0.00,0.00,0.00,0.00,J,XXX
2026,00546,0.00,0.00,0.00,0.00,J,XXX
2026,00548,0.00,0.00,0.00,0.00,J,XXX
2026,0054T,0.00,0.00,0.00,0.00,C,XXX
2026,00550,0.00,0.00,0.00,0.00,J,XXX
2026,0055T,0.00,0.00,0.00,0.00,C,XXX
2026,00560,0.00,0.00,0.00,0.00,J,XXX
2026,00561,0.00,0.00,0.00,0.00,J,XXX
2026,00562,0.00,0.00,0.00,0.00,J,XXX
2026,00563,0.00,0.00,0.00,0.00,J,XXX
2026,00566,0.00,0.00,0.00,0.00,J,XXX
2026,00567,0.00,0.00,0.00,0.00,J,XXX
2026,00580,0.00,0.00,0.00,0.00,J,XXX
2026,00600,0.00,0.00,0.00,0.00,J,XXX
2026,00604,0.00,0.00,0.00,0.00,J,XXX
2026,00620,0.00,0.00,0.00,0.00,J,XXX
2026,00625,0.00,0.00,0.00,0.00,J,XXX
2026,00626,0.00,0.00,0.00,0.00,J,XXX
2026,00630,0.00,0.00,0.00,0.00,J,XXX
2026,00632,0.00,0.00,0.00,0.00,J,XXX
2026,00635,0.00,0.00,0.00,0.00,J,XXX
2026,00640,0.00,0.00,0.00,0.00,J,XXX
2026,00670,0.00,0.00,0.00,0.00,J,XXX
2026,00700,0.00,0.00,0.00,0.00,J,XXX
2026,00702,0.00,0.00,0.00,0.00,J,XXX
2026,0071T,0.00,0.00,0.00,0.00,C,XXX
2026,0072T,0.00,0.00,0.00,0.00,C,XXX
2026,00730,0.00,0.00,0.00,0.00,J,XXX
2026,00731,0.00,0.00,0.00,0.00,J,XXX
2026,00732,0.00,0.00,0.00,0.00,J,XXX
2026,00750,0.00,0.00,0.00,0.00,J,XXX
2026,00752,0.00,0.00,0.00,0.00,J,XXX
2026,00754,0.00,0.00,0.00,0.00,J,XXX
2026,00756,0.00,0.00,0.00,0.00,J,XXX
2026,0075T,0.00,0.00,0.00,0.00,C,XXX
2026,0075T,0.00,0.00,0.00,0.00,C,XXX
2026,0075T,0.00,0.00,0.00,0.00,C,XXX
2026,0076T,0.00,0.00,0.00,0.00,C,XXX
2026,0076T,0.00,0.00,0.00,0.00,C,XXX
2026,0076T,0.00,0.00,0.00,0.00,C,XXX
2026,00770,0.00,0.00,0.00,0.00,J,XXX
2026,00790,0.00,0.00,0.00,0.00,J,XXX
2026,00792,0.00,0.00,0.00,0.00,J,XXX
2026,00794,0.00,0.00,0.00,0.00,J,XXX
2026,00796,0.00,0.00,0.00,0.00,J,XXX
2026,00797,0.00,0.00,0.00,0.00,J,XXX
2026,00800,0.00,0.00,0.00,0.00,J,XXX
2026,00802,0.00,0.00,0.00,0.00,J,XXX
2026,00811,0.00,0.00,0.00,0.00,J,XXX
2026,00812,0.00,0.00,0.00,0.00,J,XXX
2026,00813,0.00,0.00,0.00,0.00,J,XXX
2026,00820,0.00,0.00,0.00,0.00,J,XXX
2026,00830,0.00,0.00,0.00,0.00,J,XXX
2026,00832,0.00,0.00,0.00,0.00,J,XXX
2026,00834,0.00,0.00,0.00,0.00,J,XXX
2026,00836,0.00,0.00,0.00,0.00,J,XXX
2026,00840,0.00,0.00,0.00,0.00,J,XXX
2026,00842,0.00,0.00,0.00,0.00,J,XXX
2026,00844,0.00,0.00,0.00,0.00,J,XXX
2026,00846,0.00,0.00,0.00,0.00,J,XXX
2026,00848,0.00,0.00,0.00,0.00,J,XXX
2026,00851,0.00,0.00,0.00,0.00,J,XXX
2026,00860,0.00,0.00,0.00,0.00,J,XXX
2026,00862,0.00,0.00,0.00,0.00,J,XXX
2026,00864,0.00,0.00,0.00,0.00,J,XXX
2026,00865,0.00,0.00,0.00,0.00,J,XXX
2026,00866,0.00,0.00,0.00,0.00,J,XXX
2026,00868,0.00,0.00,0.00,0.00,J,XXX
2026,00870,0.00,0.00,0.00,0.00,J,XXX
2026,00872,0.00,0.00,0.00,0.00,J,XXX
2026,00873,0.00,0.00,0.00,0.00,J,XXX
2026,00880,0.00,0.00,0.00,0.00,J,XXX
2026,00882,0.00,0.00,0.00,0.00,J,XXX
2026,00902,0.00,0.00,0.00,0.00,J,XXX
2026,00904,0.00,0.00,0.00,0.00,J,XXX
2026,00906,0.00,0.00,0.00,0.00,J,XXX
2026,00908,0.00,0.00,0.00,0.00,J,XXX
2026,00910,0.00,0.00,0.00,0.00,J,XXX
2026,00912,0.00,0.00,0.00,0.00,J,XXX
2026,00914,0.00,0.00,0.00,0.00,J,XXX
2026,00916,0.00,0.00,0.00,0.00,J,XXX
2026,00918,0.00,0.00,0.00,0.00,J,XXX
2026,00920,0.00,0.00,0.00,0.00,J,XXX
2026,00921,0.00,0.00,0.00,0.00,J,XXX
2026,00922,0.00,0.00,0.00,0.00,J,XXX
2026,00924,0.00,0.00,0.00,0.00,J,XXX
2026,00926,0.00,0.00,0.00,0.00,J,XXX
2026,00928,0.00,0.00,0.00,0.00,J,XXX
2026,00930,0.00,0.00,0.00,0.00,J,XXX
2026,00932,0.00,0.00,0.00,0.00,J,XXX
2026,00934,0.00,0.00,0.00,0.00,J,XXX
2026,00936,0.00,0.00,0.00,0.00,J,XXX
2026,00938,0.00,0.00,0.00,0.00,J,XXX
2026,00940,0.00,0.00,0.00,0.00,J,XXX
2026,00942,0.00,0.00,0.00,0.00,J,XXX
2026,00944,0.00,0.00,0.00,0.00,J,XXX
2026,00948,0.00,0.00,0.00,0.00,J,XXX
2026,00950,0.00,0.00,0.00,0.00,J,XXX
2026,00952,0.00,0.00,0.00,0.00,J,XXX
2026,0095T,0.00,0.00,0.00,0.00,C,XXX
2026,0098T,0.00,0.00,0.00,0.00,C,XXX
2026,0100T,0.00,0.00,0.00,0.00,C,XXX
2026,0101T,0.00,0.00,0.00,0.00,C,XXX
2026,0102T,0.00,0.00,0.00,0.00,C,XXX
2026,0106T,0.00,0.00,0.00,0.00,C,XXX
2026,0107T,0.00,0.00,0.00,0.00,C,XXX
2026,0108T,0.00,0.00,0.00,0.00,C,XXX
2026,0109T,0.00,0.00,0.00,0.00,C,XXX
2026,0110T,0.00,0.00,0.00,0.00,C,XXX
2026,01112,0.00,0.00,0.00,0.00,J,XXX
2026,01120,0.00,0.00,0.00,0.00,J,XXX
2026,01130,0.00,0.00,0.00,0.00,J,XXX
2026,01140,0.00,0.00,0.00,0.00,J,XXX
2026,01150,0.00,0.00,0.00,0.00,J,XXX
2026,01160,0.00,0.00,0.00,0.00,J,XXX
2026,01170,0.00,0.00,0.00,0.00,J,XXX
2026,01173,0.00,0.00,0.00,0.00,J,XXX
2026,01200,0.00,0.00,0.00,0.00,J,XXX
2026,01202,0.00,0.00,0.00,0.00,J,XXX
2026,01210,0.00,0.00,0.00,0.00,J,XXX
2026,01212,0.00,0.00,0.00,0.00,J,XXX
2026,01214,0.00,0.00,0.00,0.00,J,XXX
2026,01215,0.00,0.00,0.00,0.00,J,XXX
2026,01220,0.00,0.00,0.00,0.00,J,XXX
2026,01230,0.00,0.00,0.00,0.00,J,XXX
2026,01232,0.00,0.00,0.00,0.00,J,XXX
2026,01234,0.00,0.00,0.00,0.00,J,XXX
2026,01250,0.00,0.00,0.00,0.00,J,XXX
2026,01260,0.00,0.00,0.00,0.00,J,XXX
2026,01270,0.00,0.00,0.00,0.00,J,XXX
2026,01272,0.00,0.00,0.00,0.00,J,XXX
2026,01274,0.00,0.00,0.00,0.00,J,XXX
2026,01320,0.00,0.00,0.00,0.00,J,XXX
2026,01340,0.00,0.00,0.00,0.00,J,XXX
2026,01360,0.00,0.00,0.00,0.00,J,XXX
2026,01380,0.00,0.00,0.00,0.00,J,XXX
2026,01382,0.00,0.00,0.00,0.00,J,XXX
2026,01390,0.00,0.00,0.00,0.00,J,XXX
2026,01392,0.00,0.00,0.00,0.00,J,XXX
2026,01400,0.00,0.00,0.00,0.00,J,XXX
2026,01402,0.00,0.00,0.00,0.00,J,XXX
2026,01404,0.00,0.00,0.00,0.00,J,XXX
2026,01420,0.00,0.00,0.00,0.00,J,XXX
2026,01430,0.00,0.00,0.00,0.00,J,XXX
2026,01432,0.00,0.00,0.00,0.00,J,XXX
2026,01440,0.00,0.00,0.00,0.00,J,XXX
2026,01442,0.00,0.00,0.00,0.00,J,XXX
2026,01444,0.00,0.00,0.00,0.00,J,XXX
2026,01462,0.00,0.00,0.00,0.00,J,XXX
2026,01464,0.00,0.00,0.00,0.00,J,XXX
2026,01470,0.00,0.00,0.00,0.00,J,XXX
2026,01472,0.00,0.00,0.00,0.00,J,XXX
2026,01474,0.00,0.00,0.00,0.00,J,XXX
2026,01480,0.00,0.00,0.00,0.00,J,XXX
2026,01482,0.00,0.00,0.00,0.00,J,XXX
2026,01484,0.00,0.00,0.00,0.00,J,XXX
2026,01486,0.00,0.00,0.00,0.00,J,XXX
2026,01490,0.00,0.00,0.00,0.00,J,XXX
2026,01500,0.00,0.00,0.00,0.00,J,XXX
2026,01502,0.00,0.00,0.00,0.00,J,XXX
2026,01520,0.00,0.00,0.00,0.00,J,XXX
2026,01522,0.00,0.00,0.00,0.00,J,XXX
2026,01610,0.00,0.00,0.00,0.00,J,XXX
2026,01620,0.00,0.00,0.00,0.00,J,XXX
2026,01622,0.00,0.00,0.00,0.00,J,XXX
2026,01630,0.00,0.00,0.00,0.00,J,XXX
2026,01634,0.00,0.00,0.00,0.00,J,XXX
2026,01636,0.00,0.00,0.00,0.00,J,XXX
2026,01638,0.00,0.00,0.00,0.00,J,XXX
2026,0164T,0.00,0.00,0.00,0.00,C,YYY
2026,01650,0.00,0.00,0.00,0.00,J,XXX
2026,01652,0.00,0.00,0.00,0.00,J,XXX
2026,01654,0.00,0.00,0.00,0.00,J,XXX
2026,01656,0.00,0.00,0.00,0.00,J,XXX
2026,0165T,0.00,0.00,0.00,0.00,C,YYY
2026,01670,0.00,0.00,0.00,0.00,J,XXX
2026,01680,0.00,0.00,0.00,0.00,J,XXX
2026,01710,0.00,0.00,0.00,0.00,J,XXX
2026,01712,0.00,0.00,0.00,0.00,J,XXX
2026,01714,0.00,0.00,0.00,0.00,J,XXX
2026,01716,0.00,0.00,0.00,0.00,J,XXX
2026,01730,0.00,0.00,0.00,0.00,J,XXX
2026,01732,0.00,0.00,0.00,0.00,J,XXX
2026,01740,0.00,0.00,0.00,0.00,J,XXX
2026,01742,0.00,0.00,0.00,0.00,J,XXX
2026,01744,0.00,0.00,0.00,0.00,J,XXX
2026,0174T,0.00,0.00,0.00,0.00,C,XXX
2026,01756,0.00,0.00,0.00,0.00,J,XXX
2026,01758,0.00,0.00,0.00,0.00,J,XXX
2026,0175T,0.00,0.00,0.00,0.00,C,XXX
2026,01760,0.00,0.00,0.00,0.00,J,XXX
2026,01770,0.00,0.00,0.00,0.00,J,XXX
2026,01772,0.00,0.00,0.00,0.00,J,XXX
2026,01780,0.00,0.00,0.00,0.00,J,XXX
2026,01782,0.00,0.00,0.00,0.00,J,XXX
2026,01810,0.00,0.00,0.00,0.00,J,XXX
2026,01820,0.00,0.00,0.00,0.00,J,XXX
2026,01829,0.00,0.00,0.00,0.00,J,XXX
2026,01830,0.00,0.00,0.00,0.00,J,XXX
2026,01832,0.00,0.00,0.00,0.00,J,XXX
2026,01840,0.00,0.00,0.00,0.00,J,XXX
2026,01842,0.00,0.00,0.00,0.00,J,XXX
2026,01844,0.00,0.00,0.00,0.00,J,XXX
2026,0184T,0.00,0.00,0.00,0.00,C,XXX
2026,01850,0.00,0.00,0.00,0.00,J,XXX
2026,01852,0.00,0.00,0.00,0.00,J,XXX
2026,01860,0.00,0.00,0.00,0.00,J,XXX
2026,01916,0.00,0.00,0.00,0.00,J,XXX
2026,01920,0.00,0.00,0.00,0.00,J,XXX
2026,01922,0.00,0.00,0.00,0.00,J,XXX
2026,01924,0.00,0.00,0.00,0.00,J,XXX
2026,01925,0.00,0.00,0.00,0.00,J,XXX
2026,01926,0.00,0.00,0.00,0.00,J,XXX
2026,01930,0.00,0.00,0.00,0.00,J,XXX
2026,01931,0.00,0.00,0.00,0.00,J,XXX
2026,01932,0.00,0.00,0.00,0.00,J,XXX
2026,01933,0.00,0.00,0.00,0.00,J,XXX
2026,01937,0.00,0.00,0.00,0.00,J,XXX
2026,01938,0.00,0.00,0.00,0.00,J,XXX
2026,01939,0.00,0.00,0.00,0.00,J,XXX
2026,01940,0.00,0.00,0.00,0.00,J,XXX
2026,01941,0.00,0.00,0.00,0.00,J,XXX
2026,01942,0.00,0.00,0.00,0.00,J,XXX
2026,01951,0.00,0.00,0.00,0.00,J,XXX
2026,01952,0.00,0.00,0.00,0.00,J,XXX
2026,01953,0.00,0.00,0.00,0.00,J,XXX
2026,01958,0.00,0.00,0.00,0.00,J,XXX
2026,01960,0.00,0.00,0.00,0.00,J,XXX
2026,01961,0.00,0.00,0.00,0.00,J,XXX
2026,01962,0.00,0.00,0.00,0.00,J,XXX
2026,01963,0.00,0.00,0.00,0.00,J,XXX
2026,01965,0.00,0.00,0.00,0.00,J,XXX
2026,01966,0.00,0.00,0.00,0.00,J,XXX
2026,01967,0.00,0.00,0.00,0.00,J,XXX
2026,01968,0.00,0.00,0.00,0.00,J,XXX
2026,01969,0.00,0.00,0.00,0.00,J,XXX
2026,0198T,0.00,0.00,0.00,0.00,C,XXX
2026,01990,0.00,0.00,0.00,0.00,J,XXX
2026,01991,0.00,0.00,0.00,0.00,J,XXX
2026,01992,0.00,0.00,0.00,0.00,J,XXX
2026,01996,0.00,0.00,0.00,0.00,J,XXX
2026,01999,0.00,0.00,0.00,0.00,J,XXX
2026,0200T,0.00,0.00,0.00,0.00,C,XXX
2026,0201T,0.00,0.00,0.00,0.00,C,XXX
2026,0202T,0.00,0.00,0.00,0.00,C,XXX
2026,0207T,0.00,0.00,0.00,0.00,C,XXX
2026,0208T,0.00,0.00,0.00,0.00,C,XXX
2026,0209T,0.00,0.00,0.00,0.00,C,XXX
2026,0210T,0.00,0.00,0.00,0.00,C,XXX
2026,0211T,0.00,0.00,0.00,0.00,C,XXX
2026,0212T,0.00,0.00,0.00,0.00,C,XXX
2026,0213T,0.00,0.00,0.00,0.00,C,XXX
2026,0214T,0.00,0.00,0.00,0.00,C,ZZZ
2026,0215T,0.00,0.00,0.00,0.00,C,ZZZ
2026,0216T,0.00,0.00,0.00,0.00,C,XXX
2026,0217T,0.00,0.00,0.00,0.00,C,ZZZ
2026,0218T,0.00,0.00,0.00,0.00,C,ZZZ
2026,0219T,0.00,0.00,0.00,0.00,C,XXX
2026,0220T,0.00,0.00,0.00,0.00,C,XXX
2026,0221T,0.00,0.00,0.00,0.00,C,XXX
2026,0222T,0.00,0.00,0.00,0.00,C,ZZZ
2026,0232T,0.00,0.00,0.00,0.00,C,XXX
2026,0234T,0.00,0.00,0.00,0.00,C,YYY
2026,0235T,0.00,0.00,0.00,0.00,C,YYY
2026,0236T,0.00,0.00,0.00,0.00,C,YYY
2026,0237T,0.00,0.00,0.00,0.00,C,YYY
2026,0238T,0.00,0.00,0.00,0.00,C,YYY
2026,0253T,0.00,0.00,0.00,0.00,C,YYY
2026,0263T,0.00,0.00,0.00,0.00,C,XXX
2026,0264T,0.00,0.00,0.00,0.00,C,XXX
2026,0265T,0.00,0.00,0.00,0.00,C,XXX
2026,0274T,0.00,0.00,0.00,0.00,C,YYY
2026,0278T,0.00,0.00,0.00,0.00,C,XXX
2026,0308T,0.00,0.00,0.00,0.00,C,YYY
2026,0329T,0.00,0.00,0.00,0.00,C,YYY
2026,0330T,0.00,0.00,0.00,0.00,C,YYY
2026,0331T,0.00,0.00,0.00,0.00,C,YYY
2026,0332T,0.00,0.00,0.00,0.00,C,YYY
2026,0333T,0.00,0.00,0.00,0.00,C,YYY
2026,0335T,0.00,0.00,0.00,0.00,C,YYY
2026,0338T,0.00,0.00,0.00,0.00,C,YYY
2026,0339T,0.00,0.00,0.00,0.00,C,YYY
2026,0342T,0.00,0.00,0.00,0.00,C,YYY
2026,0345T,0.00,0.00,0.00,0.00,C,YYY
2026,0347T,0.00,0.00,0.00,0.00,C,YYY
2026,0348T,0.00,0.00,0.00,0.00,C,YYY
2026,0349T,0.00,0.00,0.00,0.00,C,YYY
2026,0350T,0.00,0.00,0.00,0.00,C,YYY
2026,0351T,0.00,0.00,0.00,0.00,C,YYY
2026,0352T,0.00,0.00,0.00,0.00,C,YYY
2026,0353T,0.00,0.00,0.00,0.00,C,YYY
2026,0354T,0.00,0.00,0.00,0.00,C,YYY
2026,0358T,0.00,0.00,0.00,0.00,C,YYY
2026,0362T,0.00,0.00,0.00,0.00,C,YYY
2026,0373T,0.00,0.00,0.00,0.00,C,YYY
2026,0378T,0.00,0.00,0.00,0.00,C,XXX
2026,0379T,0.00,0.00,0.00,0.00,C,XXX
2026,0395T,0.00,0.00,0.00,0.00,C,XXX
2026,0397T,0.00,0.00,0.00,0.00,C,XXX
2026,0402T,0.00,0.00,0.00,0.00,C,XXX
2026,0403T,0.00,0.00,0.00,0.00,C,XXX
2026,0408T,0.00,0.00,0.00,0.00,C,XXX
2026,0409T,0.00,0.00,0.00,0.00,C,XXX
2026,0410T,0.00,0.00,0.00,0.00,C,XXX
2026,0411T,0.00,0.00,0.00,0.00,C,XXX
2026,0412T,0.00,0.00,0.00,0.00,C,XXX
2026,0413T,0.00,0.00,0.00,0.00,C,XXX
2026,0414T,0.00,0.00,0.00,0.00,C,XXX
2026,0415T,0.00,0.00,0.00,0.00,C,XXX
2026,0416T,0.00,0.00,0.00,0.00,C,YYY
2026,0417T,0.00,0.00,0.00,0.00,C,XXX
2026,0417T,0.00,0.00,0.00,0.00,C,XXX
2026,0417T,0.00,0.00,0.00,0.00,C,XXX
2026,0418T,0.00,0.00,0.00,0.00,C,XXX
2026,0418T,0.00,0.00,0.00,0.00,C,XXX
2026,0418T,0.00,0.00,0.00,0.00,C,XXX
2026,0419T,0.00,0.00,0.00,0.00,C,XXX
2026,0420T,0.00,0.00,0.00,0.00,C,XXX
2026,0422T,0.00,0.00,0.00,0.00,C,XXX
2026,0437T,0.00,0.00,0.00,0.00,C,ZZZ
2026,0439T,0.00,0.00,0.00,0.00,C,ZZZ
2026,0440T,0.00,0.00,0.00,0.00,C,YYY
2026,0441T,0.00,0.00,0.00,0.00,C,YYY
2026,0442T,0.00,0.00,0.00,0.00,C,YYY
2026,0443T,0.00,0.00,0.00,0.00,C,ZZZ
2026,0444T,0.00,0.00,0.00,0.00,C,YYY
2026,0445T,0.00,0.00,0.00,0.00,C,YYY
2026,0446T,1.11,0.26,188.02,0.09,A,000
2026,0447T,1.31,0.30,1.63,0.08,A,000
2026,0448T,1.86,0.43,184.18,0.17,A,000
2026,0449T,0.00,0.00,0.00,0.00,C,YYY
2026,0450T,0.00,0.00,0.00,0.00,C,YYY
2026,0464T,0.00,0.00,0.00,0.00,C,YYY
2026,0469T,0.00,0.00,0.00,0.00,N,XXX
2026,0472T,0.00,0.00,0.00,0.00,C,XXX
2026,0473T,0.00,0.00,0.00,0.00,C,XXX
2026,0474T,0.00,0.00,0.00,0.00,C,XXX
2026,0479T,0.00,0.00,0.00,0.00,C,000
2026,0480T,0.00,0.00,0.00,0.00,C,ZZZ
2026,0481T,0.00,0.00,0.00,0.00,C,000
2026,0483T,0.00,0.00,0.00,0.00,C,000
2026,0484T,0.00,0.00,0.00,0.00,C,000
2026,0485T,0.00,0.00,0.00,0.00,C,XXX
2026,0485T,0.00,0.00,0.00,0.00,C,XXX
2026,0485T,0.00,0.00,0.00,0.00,C,XXX
2026,0486T,0.00,0.00,0.00,0.00,C,XXX
2026,0486T,0.00,0.00,0.00,0.00,C,XXX
2026,0486T,0.00,0.00,0.00,0.00,C,XXX
2026,0488T,0.00,0.00,0.00,0.00,C,XXX
2026,0489T,0.00,0.00,0.00,0.00,C,000
2026,0490T,0.00,0.00,0.00,0.00,C,000
2026,0494T,0.00,0.00,0.00,0.00,C,XXX
2026,0495T,0.00,0.00,0.00,0.00,C,XXX
2026,0496T,0.00,0.00,0.00,0.00,C,ZZZ
2026,0500F,0.00,0.00,0.00,0.00,M,XXX
2026,0501F,0.00,0.00,0.00,0.00,I,XXX
2026,0502F,0.00,0.00,0.00,0.00,I,XXX
2026,0503F,0.00,0.00,0.00,0.00,I,XXX
2026,0505F,0.00,0.00,0.00,0.00,I,XXX
2026,0505T,0.00,0.00,0.00,0.00,C,YYY
2026,0506T,0.00,0.00,0.00,0.00,C,XXX
2026,0506T,0.00,0.00,0.00,0.00,C,XXX
2026,0506T,0.00,0.00,0.00,0.00,C,XXX
2026,0507F,0.00,0.00,0.00,0.00,I,XXX
2026,0507T,0.00,0.00,0.00,0.00,C,XXX
2026,0507T,0.00,0.00,0.00,0.00,C,XXX
2026,0507T,0.00,0.00,0.00,0.00,C,XXX
2026,0509F,0.00,0.00,0.00,0.00,M,XXX
2026,0509T,0.39,1.92,1.92,0.02,A,XXX
2026,0509T,0.39,0.23,0.23,0.01,A,XXX
2026,0509T,0.00,1.69,1.69,0.01,A,XXX
2026,0510T,0.00,0.00,0.00,0.00,C,YYY
2026,0511T,0.00,0.00,0.00,0.00,C,YYY
2026,0512T,0.00,0.00,0.00,0.00,C,YYY
2026,0513F,0.00,0.00,0.00,0.00,M,XXX
2026,0513T,0.00,0.00,0.00,0.00,C,ZZZ
2026,0514F,0.00,0.00,0.00,0.00,I,XXX
2026,0515T,0.00,0.00,0.00,0.00,C,YYY
2026,0516F,0.00,0.00,0.00,0.00,I,XXX
2026,0516T,0.00,0.00,0.00,0.00,C,YYY
2026,0517F,0.00,0.00,0.00,0.00,I,XXX
2026,0517T,0.00,0.00,0.00,0.00,C,YYY
2026,0518F,0.00,0.00,0.00,0.00,M,XXX
2026,0518T,0.00,0.00,0.00,0.00,C,YYY
2026,0519F,0.00,0.00,0.00,0.00,I,XXX
2026,0519T,0.00,0.00,0.00,0.00,C,YYY
2026,0520F,0.00,0.00,0.00,0.00,M,XXX
2026,0520T,0.00,0.00,0.00,0.00,C,YYY
2026,0521F,0.00,0.00,0.00,0.00,M,XXX
2026,0521T,0.00,0.00,0.00,0.00,C,XXX
2026,0521T,0.00,0.00,0.00,0.00,C,XXX
2026,0521T,0.00,0.00,0.00,0.00,C,XXX
2026,0522T,0.00,0.00,0.00,0.00,C,XXX
2026,0522T,0.00,0.00,0.00,0.00,C,XXX
2026,0522T,0.00,0.00,0.00,0.00,C,XXX
2026,0523T,0.00,0.00,0.00,0.00,C,ZZZ
2026,0524T,0.00,0.00,0.00,0.00,C,YYY
2026,0525F,0.00,0.00,0.00,0.00,I,XXX
2026,0525T,0.00,0.00,0.00,0.00,C,YYY
2026,0526F,0.00,0.00,0.00,0.00,M,XXX
2026,0526T,0.00,0.00,0.00,0.00,C,YYY
2026,0527T,0.00,0.00,0.00,0.00,C,YYY
2026,0528F,0.00,0.00,0.00,0.00,I,XXX
2026,0528T,0.00,0.00,0.00,0.00,C,XXX
2026,0528T,0.00,0.00,0.00,0.00,C,XXX
2026,0528T,0.00,0.00,0.00,0.00,C,XXX
2026,0529F,0.00,0.00,0.00,0.00,M,XXX
2026,0529T,0.00,0.00,0.00,0.00,C,XXX
2026,0529T,0.00,0.00,0.00,0.00,C,XXX
2026,0529T,0.00,0.00,0.00,0.00,C,XXX
2026,0530T,0.00,0.00,0.00,0.00,C,YYY
2026,0531T,0.00,0.00,0.00,0.00,C,YYY
2026,0532T,0.00,0.00,0.00,0.00,C,YYY
2026,0535F,0.00,0.00,0.00,0.00,I,XXX
2026,0540F,0.00,0.00,0.00,0.00,M,XXX
2026,0541T,0.00,0.00,0.00,0.00,C,XXX
2026,0542T,0.00,0.00,0.00,0.00,C,XXX
2026,0543T,0.00,0.00,0.00,0.00,C,YYY
2026,0544T,0.00,0.00,0.00,0.00,C,YYY
2026,0545F,0.00,0.00,0.00,0.00,I,XXX
2026,0545T,0.00,0.00,0.00,0.00,C,YYY
2026,0546T,0.00,0.00,0.00,0.00,C,YYY
2026,0547T,0.00,0.00,0.00,0.00,C,XXX
2026,0550F,0.00,0.00,0.00,0.00,I,XXX
2026,0551F,0.00,0.00,0.00,0.00,I,XXX
